month,no_edit,property_stat
2013-06-30,9,P921
2013-08-31,3,P921
2013-10-31,3,P921
2013-11-30,6,P921
2014-02-28,8,P921
2014-05-31,3,P921
2014-06-30,6,P921
2014-07-31,13,P921
2014-08-31,19,P921
2014-09-30,21,P921
2014-10-31,6,P921
2014-11-30,17,P921
2014-12-31,3,P921
2015-01-31,3,P921
2015-02-28,3,P921
2015-04-30,6,P921
2015-05-31,6,P921
2015-06-30,3,P921
2015-07-31,12,P921
2015-08-31,6,P921
2015-09-30,3,P921
2015-10-31,6,P921
2015-12-31,9,P921
2016-02-29,10,P921
2016-04-30,4,P921
2016-07-31,6,P921
2016-05-31,3,P923
2016-07-31,3,P930
2013-12-31,3,P931
2013-02-28,3,P935
2013-03-31,9,P935
2013-04-30,6,P935
2013-05-31,19,P935
2013-06-30,24,P935
2013-08-31,16,P935
2013-09-30,14,P935
2013-10-31,12,P935
2013-11-30,18,P935
2013-12-31,6,P935
2014-01-31,8,P935
2014-02-28,12,P935
2014-04-30,12,P935
2014-06-30,58,P935
2014-07-31,13,P935
2014-08-31,46,P935
2014-09-30,106,P935
2014-10-31,52,P935
2014-11-30,32,P935
2014-12-31,6,P935
2015-01-31,16,P935
2015-02-28,16,P935
2015-03-31,14,P935
2015-04-30,22,P935
2015-05-31,21,P935
2015-06-30,12,P935
2015-07-31,17,P935
2015-08-31,34,P935
2015-09-30,18,P935
2015-10-31,15,P935
2015-11-30,31,P935
2015-12-31,18,P935
2016-01-31,11,P935
2016-02-29,20,P935
2016-03-31,9,P935
2016-05-31,9,P935
2016-06-30,9,P935
2016-07-31,10,P935
2016-08-31,6,P935
2016-09-30,16,P935
2013-08-31,17,P937
2013-09-30,3,P937
2013-10-31,3,P937
2013-12-31,3,P937
2014-06-30,3,P937
2014-07-31,3,P937
2014-08-31,6,P937
2014-09-30,6,P937
2014-12-31,3,P937
2015-05-31,3,P937
2015-11-30,3,P937
2015-12-31,3,P937
2016-01-31,3,P937
2016-02-29,3,P937
2016-03-31,3,P937
2014-09-30,3,P938
2013-06-30,6,P939
2015-01-31,3,P939
2015-06-30,3,P939
2013-02-28,6,P94
2013-03-31,31,P94
2013-04-30,24,P94
2013-05-31,47,P94
2013-06-30,102,P94
2013-07-31,30,P94
2013-08-31,80,P94
2013-09-30,77,P94
2013-10-31,38,P94
2013-11-30,60,P94
2013-12-31,24,P94
2014-01-31,39,P94
2014-02-28,33,P94
2014-03-31,8,P94
2014-04-30,33,P94
2014-05-31,19,P94
2014-06-30,234,P94
2014-07-31,100,P94
2014-08-31,285,P94
2014-09-30,330,P94
2014-10-31,265,P94
2014-11-30,184,P94
2014-12-31,36,P94
2015-01-31,49,P94
2015-02-28,77,P94
2015-03-31,35,P94
2015-04-30,125,P94
2015-05-31,113,P94
2015-06-30,48,P94
2015-07-31,79,P94
2015-08-31,113,P94
2015-09-30,35,P94
2015-10-31,130,P94
2015-11-30,121,P94
2015-12-31,46,P94
2016-01-31,62,P94
2016-02-29,63,P94
2016-03-31,16,P94
2016-04-30,29,P94
2016-05-31,34,P94
2016-06-30,40,P94
2016-07-31,30,P94
2016-08-31,44,P94
2016-09-30,55,P94
2016-10-31,3,P94
2014-08-31,3,P941
2015-04-30,3,P941
2015-09-30,4,P942
2014-09-30,3,P945
2016-05-31,4,P945
2014-02-28,3,P946
2014-04-30,3,P946
2014-09-30,3,P946
2015-03-31,8,P946
2015-04-30,6,P946
2015-11-30,4,P946
2013-11-30,5,P947
2013-12-31,3,P947
2014-06-30,3,P947
2014-08-31,6,P947
2015-04-30,6,P947
2013-03-31,3,P948
2013-04-30,3,P948
2013-05-31,3,P948
2013-06-30,10,P948
2013-07-31,3,P948
2013-08-31,6,P948
2013-09-30,6,P948
2013-10-31,10,P948
2013-11-30,8,P948
2014-01-31,3,P948
2014-02-28,9,P948
2014-06-30,17,P948
2014-07-31,11,P948
2014-08-31,39,P948
2014-09-30,33,P948
2014-10-31,13,P948
2014-11-30,18,P948
2014-12-31,10,P948
2015-01-31,7,P948
2015-03-31,6,P948
2015-04-30,21,P948
2015-05-31,6,P948
2015-06-30,9,P948
2015-07-31,25,P948
2015-08-31,16,P948
2015-09-30,9,P948
2015-10-31,10,P948
2015-11-30,3,P948
2015-12-31,6,P948
2016-01-31,9,P948
2016-02-29,12,P948
2016-03-31,6,P948
2016-04-30,3,P948
2016-05-31,3,P948
2016-06-30,6,P948
2016-09-30,9,P948
2013-09-30,4,P949
2014-07-31,3,P949
2014-08-31,9,P949
2014-09-30,3,P949
2014-10-31,6,P949
2014-11-30,6,P949
2015-04-30,9,P949
2015-06-30,4,P949
2015-08-31,3,P949
2015-09-30,4,P949
2015-11-30,3,P949
2016-02-29,3,P949
2013-06-30,9,P950
2013-10-31,3,P950
2014-01-31,3,P950
2014-02-28,3,P950
2014-03-31,4,P950
