"stat_property","month_edit","count"
"P58","2014-02",66
"P58","2014-03",130
"P58","2014-04",113
"P58","2014-05",5783
"P58","2014-06",137
"P58","2014-07",297
"P58","2014-08",816
"P58","2014-09",297
"P58","2014-10",330
"P58","2014-11",216
"P58","2014-12",170
"P58","2015-01",173
"P58","2015-02",365
"P58","2015-03",407
"P58","2015-04",333
"P58","2015-05",389
"P58","2015-06",189
"P58","2015-07",204
"P58","2015-08",276
"P58","2015-09",490
"P58","2015-10",1843
"P58","2015-11",811
"P58","2015-12",3254
"P58","2016-01",10707
"P58","2016-02",1542
"P58","2016-03",596
"P58","2016-04",1495
"P58","2016-05",591
"P58","2016-06",2140
"P58","2016-07",3436
"P58","2016-08",2487
"P58","2016-09",6073
"P58","2016-10",13
"P580","2013-05",19
"P580","2013-06",221
"P580","2013-07",112
"P580","2013-08",159
"P580","2013-09",126
"P580","2013-10",346
"P580","2013-11",221
"P580","2013-12",157
"P580","2014-01",158
"P580","2014-02",340
"P580","2014-03",985
"P580","2014-04",240
"P580","2014-05",334
"P580","2014-06",251
"P580","2014-07",292
"P580","2014-08",329
"P580","2014-09",406
"P580","2014-10",326
"P580","2014-11",361
"P580","2014-12",300
"P580","2015-01",442
"P580","2015-02",447
"P580","2015-03",454
"P580","2015-04",398
"P580","2015-05",1116
"P580","2015-06",1777
"P580","2015-07",993
"P580","2015-08",1155
"P580","2015-09",1069
"P580","2015-10",1990
"P580","2015-11",1215
"P580","2015-12",820
"P580","2016-01",877
"P580","2016-02",813
"P580","2016-03",1062
"P580","2016-04",831
"P580","2016-05",958
"P580","2016-06",799
"P580","2016-07",563
"P580","2016-08",651
"P580","2016-09",1385
"P580","2016-10",47
"P581","2013-05",2
"P582","2013-05",16
"P582","2013-06",188
"P582","2013-07",50
"P582","2013-08",121
"P582","2013-09",102
"P582","2013-10",305
"P582","2013-11",126
"P582","2013-12",113
"P582","2014-01",99
"P582","2014-02",173
"P582","2014-03",2801
"P582","2014-04",117
"P582","2014-05",188
"P582","2014-06",137
"P582","2014-07",189
"P582","2014-08",203
"P582","2014-09",180
"P582","2014-10",183
"P582","2014-11",270
"P582","2014-12",239
"P582","2015-01",317
"P582","2015-02",341
"P582","2015-03",372
"P582","2015-04",327
"P582","2015-05",882
"P582","2015-06",1194
"P582","2015-07",885
"P582","2015-08",1051
"P582","2015-09",844
"P582","2015-10",2117
"P582","2015-11",1016
"P582","2015-12",798
"P582","2016-01",650
"P582","2016-02",695
"P582","2016-03",916
"P582","2016-04",719
"P582","2016-05",951
"P582","2016-06",751
"P582","2016-07",460
"P582","2016-08",498
"P582","2016-09",1539
"P582","2016-10",35
"P585","2013-05",5
"P585","2013-06",50
"P585","2013-07",41
"P585","2013-08",44
"P585","2013-09",123
"P585","2013-10",253
"P585","2013-11",60
"P585","2013-12",85
"P585","2014-01",128
"P585","2014-02",212
"P585","2014-03",335
"P585","2014-04",115
"P585","2014-05",156
"P585","2014-06",134
"P585","2014-07",169
"P585","2014-08",7184
"P585","2014-09",249
"P585","2014-10",218
"P585","2014-11",202
"P585","2014-12",676
"P585","2015-01",3764
"P585","2015-02",1147
"P585","2015-03",224
"P585","2015-04",323
"P585","2015-05",7946
"P585","2015-06",4125
"P585","2015-07",4342
"P585","2015-08",1641
"P585","2015-09",851
"P585","2015-10",2190
"P585","2015-11",2575
"P585","2015-12",3436
"P585","2016-01",2394
"P585","2016-02",752
"P585","2016-03",2470
"P585","2016-04",2198
"P585","2016-05",1732
"P585","2016-06",1733
"P585","2016-07",960
"P585","2016-08",3402
"P585","2016-09",22960
"P585","2016-10",69
"P586","2013-05",1
"P586","2013-06",1
"P586","2014-04",3
"P586","2014-08",1
"P586","2014-12",5
"P586","2015-01",3
"P586","2015-02",1
"P586","2015-03",1
"P586","2015-04",2
"P586","2015-07",2
"P586","2015-10",10
"P586","2015-11",1
"P586","2015-12",4
"P586","2016-01",2
"P586","2016-02",3
"P586","2016-03",5
"P586","2016-04",18629
"P586","2016-05",41
"P586","2016-06",49
"P586","2016-07",66
"P586","2016-08",2415
"P586","2016-09",49
"P587","2013-05",1
"P587","2013-06",11
"P587","2013-08",2
"P587","2013-09",10
"P587","2013-11",2
"P587","2014-01",7
"P587","2014-02",2
"P587","2014-03",2
"P587","2014-04",1
"P587","2014-08",17
"P587","2014-11",1
"P587","2015-01",4
"P587","2015-02",1
"P587","2015-03",1
"P587","2015-04",1
"P587","2015-05",5
"P587","2015-06",1
"P587","2015-07",1
"P587","2015-10",1
"P587","2015-11",39
"P587","2016-01",6
"P587","2016-02",2
"P587","2016-03",19
"P587","2016-04",3
"P587","2016-05",7
"P587","2016-07",1298
"P587","2016-08",7
"P587","2016-09",31
"P588","2013-06",9
"P588","2013-09",21
"P588","2013-10",73
"P588","2013-11",130
"P588","2013-12",17
"P588","2014-01",3
"P588","2014-02",4
"P588","2014-04",1
"P588","2014-07",3
"P588","2014-09",3
"P588","2014-11",1
"P588","2015-02",9
"P588","2015-04",1
"P588","2015-06",1
"P588","2015-07",15
"P588","2015-08",1
"P588","2015-10",1
"P588","2016-02",1
"P588","2016-03",1
"P588","2016-04",2
"P588","2016-06",1
"P588","2016-08",2
"P588","2016-09",4
"P589","2013-06",3
"P589","2013-07",4
"P589","2013-08",1
"P589","2013-09",2
"P589","2013-10",233
"P589","2013-11",1
"P589","2014-01",1
"P589","2014-03",1
"P589","2014-04",1
"P589","2014-05",2
"P589","2015-03",1
"P59","2013-02",5111
"P59","2013-03",16
"P59","2013-04",13
"P59","2013-05",78
"P59","2013-06",131
"P59","2013-07",1053
"P59","2013-08",6316
"P59","2013-09",2347
"P59","2013-10",4278
"P59","2013-11",1491
"P59","2013-12",34
"P59","2014-01",27
"P59","2014-02",13
"P59","2014-03",47
"P59","2014-04",6
"P59","2014-05",24
"P59","2014-06",20
"P59","2014-07",12
"P59","2014-08",11
"P59","2014-09",11
"P59","2014-10",10
"P59","2014-11",16
"P59","2014-12",6
"P59","2015-01",45
"P59","2015-02",14
"P59","2015-03",51
"P59","2015-04",118
"P59","2015-05",24
"P59","2015-06",3
"P59","2015-07",9
"P59","2015-08",8
"P59","2015-09",9
"P59","2015-10",7
"P59","2015-11",109
"P59","2015-12",15
"P59","2016-01",27
"P59","2016-02",9
"P59","2016-03",27
"P59","2016-04",4
"P59","2016-05",12
"P59","2016-06",6
"P59","2016-07",6
"P59","2016-08",81
"P59","2016-09",1417
"P590","2013-06",34
"P590","2013-07",2
"P590","2013-08",46
"P590","2013-09",19
"P590","2013-10",1
"P590","2013-11",4
"P590","2013-12",3619
"P590","2014-01",29
"P590","2014-02",11
"P590","2014-03",6
"P590","2014-04",4
"P590","2014-05",35
"P590","2014-06",10
"P590","2014-07",16
"P590","2014-08",10
"P590","2014-09",9
"P590","2014-10",9
"P590","2014-11",8
"P590","2014-12",8
"P590","2015-01",4
"P590","2015-02",6
"P590","2015-03",2
"P590","2015-04",7
"P590","2015-05",14
"P590","2015-06",17
"P590","2015-07",15
"P590","2015-08",555
"P590","2015-09",71
"P590","2015-10",81
"P590","2015-11",39
"P590","2015-12",83
"P590","2016-01",11044
"P590","2016-02",18426
"P590","2016-03",58
"P590","2016-04",32714
"P590","2016-05",54
"P590","2016-06",31
"P590","2016-07",3262
"P590","2016-08",544
"P590","2016-09",1318
"P590","2016-10",1
"P591","2013-06",12
"P591","2013-07",20
"P591","2013-08",1
"P591","2013-10",2
"P591","2013-11",4
"P591","2013-12",1
"P591","2014-01",1
"P591","2014-03",2
"P591","2014-04",1
"P591","2014-05",1
"P591","2014-07",2
"P591","2014-09",1
"P591","2014-10",2
"P591","2014-11",1
"P591","2015-03",1
"P591","2015-09",43
"P591","2015-10",196
"P591","2015-11",115
"P591","2015-12",87
"P591","2016-01",5489
"P591","2016-02",507
"P591","2016-03",2039
"P591","2016-04",5224
"P591","2016-05",2
"P591","2016-06",5070
"P591","2016-07",33
"P591","2016-08",12
"P592","2013-06",3
"P592","2013-07",1
"P592","2013-08",4
"P592","2013-11",1
"P592","2014-01",3
"P592","2014-02",4831
"P592","2014-05",5
"P592","2014-06",1
"P592","2014-08",1
"P592","2014-09",1
"P592","2014-10",8
"P592","2015-02",1
"P592","2015-03",1
"P592","2015-04",4
"P592","2015-05",1
"P592","2015-06",11
"P592","2015-07",4
"P592","2015-08",491
"P592","2015-09",58
"P592","2015-10",240
"P592","2015-11",13
"P592","2015-12",1
"P592","2016-01",111
"P592","2016-02",50
"P592","2016-03",3
"P592","2016-04",10
"P592","2016-05",3
"P592","2016-06",5
"P592","2016-07",4
"P592","2016-08",9
"P592","2016-09",4963
"P593","2013-06",4
"P593","2013-07",12
"P593","2013-08",7
"P593","2013-09",1585
"P593","2013-10",1
"P593","2013-12",299
"P593","2014-01",3
"P593","2014-04",1
"P593","2014-05",5
"P593","2014-06",1
"P593","2014-08",106
"P593","2014-09",17229
"P593","2014-10",21228
"P593","2014-11",7
"P593","2014-12",2
"P593","2015-01",36
"P593","2015-02",4
"P593","2015-03",3474
"P593","2015-04",4
"P593","2015-05",4
"P593","2015-06",149
"P593","2015-08",236
"P593","2015-09",782
"P593","2015-10",235
"P593","2015-11",147
"P593","2015-12",30
"P593","2016-01",14
"P593","2016-02",5
"P593","2016-03",6
"P593","2016-04",2
"P593","2016-05",50
"P593","2016-06",20324
"P593","2016-07",4
"P593","2016-08",2
"P593","2016-09",11
"P594","2013-06",6
"P594","2013-07",11
"P594","2013-08",6
"P594","2013-09",1589
"P594","2013-12",299
"P594","2014-01",2
"P594","2014-05",5
"P594","2014-06",1
"P594","2014-07",1
"P594","2014-08",127
"P594","2014-09",17767
"P594","2014-10",23576
"P594","2014-11",7
"P594","2014-12",2
"P594","2015-01",36
"P594","2015-02",5
"P594","2015-03",6138
"P594","2015-04",3
"P594","2015-05",3
"P594","2015-06",124
"P594","2015-07",55
"P594","2015-08",3036
"P594","2015-09",1082
"P594","2015-10",434
"P594","2015-11",177
"P594","2015-12",312
"P594","2016-01",13
"P594","2016-02",5
"P594","2016-03",7
"P594","2016-04",2
"P594","2016-05",120
"P594","2016-06",19039
"P594","2016-07",4
"P594","2016-08",2
"P594","2016-09",7
"P595","2013-06",3
"P595","2013-07",1
"P595","2013-08",1
"P595","2014-02",1
"P595","2015-05",2
"P595","2015-09",979
"P595","2015-10",2
"P595","2016-01",41
"P595","2016-03",1
"P595","2016-04",2
"P595","2016-05",5
"P595","2016-06",3
"P595","2016-07",1
"P595","2016-08",8
"P595","2016-09",1131
"P596","2013-06",1
"P597","2013-06",41
"P597","2013-07",1441
"P597","2013-08",35
"P597","2013-09",2
"P597","2013-10",4
"P597","2013-11",1
"P597","2013-12",9
"P597","2014-01",9
"P597","2014-02",4
"P597","2014-03",2
"P597","2014-04",3
"P597","2014-05",5
"P597","2014-06",3
"P597","2014-07",17
"P597","2014-08",5
"P597","2014-09",3
"P597","2014-10",35
"P597","2014-11",26
"P597","2014-12",10
"P597","2015-01",17
"P597","2015-02",22
"P597","2015-03",1
"P597","2015-04",9
"P597","2015-05",18
"P597","2015-06",34
"P597","2015-07",4
"P597","2015-08",33
"P597","2015-09",7
"P597","2015-10",2
"P597","2015-11",191
"P597","2015-12",9
"P597","2016-01",18
"P597","2016-02",5
"P597","2016-03",81
"P597","2016-04",6
"P597","2016-05",4
"P597","2016-06",71
"P597","2016-07",36
"P597","2016-08",33
"P597","2016-09",9
"P598","2013-06",24
"P598","2013-07",2
"P598","2013-08",2
"P598","2013-09",6
"P598","2013-10",7
"P598","2013-11",7
"P598","2014-01",1
"P598","2014-02",8
"P598","2014-03",3
"P598","2014-04",4
"P598","2014-05",3
"P598","2014-06",1
"P598","2014-07",26
"P598","2014-08",24
"P598","2014-09",11
"P598","2014-10",4
"P598","2014-11",10
"P598","2014-12",5
"P598","2015-01",12
"P598","2015-02",2
"P598","2015-04",8
"P598","2015-05",19
"P598","2015-06",9
"P598","2015-07",5
"P598","2015-08",1
"P598","2015-09",3
"P598","2015-10",8
"P598","2015-11",7
"P598","2015-12",6
"P598","2016-01",1
"P598","2016-02",26
"P598","2016-03",8
"P598","2016-04",13
"P598","2016-05",6
"P598","2016-06",65
"P598","2016-07",30
"P598","2016-08",800
"P598","2016-09",158
"P599","2013-06",24
"P599","2013-07",3260
"P599","2013-08",310
"P599","2013-09",5
"P599","2013-10",19
"P599","2013-11",5
"P599","2013-12",13
"P599","2014-01",17
"P599","2014-02",6
"P599","2014-03",2
"P599","2014-04",13
"P599","2014-05",11
"P599","2014-06",9
"P599","2014-07",21
"P599","2014-08",8
"P599","2014-09",4
"P599","2014-10",52
"P599","2014-11",59
"P599","2014-12",37
"P599","2015-01",56
"P599","2015-02",23
"P599","2015-03",65
"P599","2015-04",11
"P599","2015-05",23
"P599","2015-06",72
"P599","2015-07",12
"P599","2015-08",188
"P599","2015-09",10
"P599","2015-10",3
"P599","2015-11",629
"P599","2015-12",55
"P599","2016-01",28
"P599","2016-02",4
"P599","2016-03",96
"P599","2016-04",8
"P599","2016-05",6
"P599","2016-06",128
"P599","2016-07",249
"P599","2016-08",31
"P599","2016-09",20
"P6","2013-02",138
"P6","2013-03",86
"P6","2013-04",116
"P6","2013-05",394
"P6","2013-06",184
"P6","2013-07",8278
"P6","2013-08",209
"P6","2013-09",72
"P6","2013-10",69
"P6","2013-11",85
"P6","2013-12",524
"P6","2014-01",199
"P6","2014-02",121
"P6","2014-03",310
"P6","2014-04",334
"P6","2014-05",95
"P6","2014-06",131
"P6","2014-07",50
"P6","2014-08",551
"P6","2014-09",100
"P6","2014-10",50
"P6","2014-11",53
"P6","2014-12",109
"P6","2015-01",146
"P6","2015-02",136
"P6","2015-03",263
"P6","2015-04",96
"P6","2015-05",155
"P6","2015-06",155
"P6","2015-07",120
"P6","2015-08",282
"P6","2015-09",362
"P6","2015-10",127
"P6","2015-11",149
"P6","2015-12",198
"P6","2016-01",157
"P6","2016-02",96
"P6","2016-03",231
"P6","2016-04",1056
"P6","2016-05",1233
"P6","2016-06",1015
"P6","2016-07",802
"P6","2016-08",1082
"P6","2016-09",386
"P6","2016-10",5
"P60","2013-02",3
"P60","2013-03",21287
"P60","2013-04",21172
"P60","2013-05",1595
"P60","2013-06",8746
"P60","2013-07",1010
"P60","2013-08",8266
"P60","2013-09",3030
"P60","2013-10",4562
"P60","2013-11",1663
"P60","2013-12",36
"P60","2014-01",54
"P60","2014-02",12
"P60","2014-03",102
"P60","2014-04",164
"P60","2014-05",39
"P60","2014-06",19
"P60","2014-07",7
"P60","2014-08",1
"P600","2013-06",19
"P600","2013-07",4
"P600","2013-08",4
"P600","2014-01",1
"P600","2014-03",1
"P604","2013-06",1231
"P604","2013-07",3
"P604","2013-08",189
"P604","2013-09",1
"P604","2013-10",1
"P604","2013-11",4
"P604","2013-12",2
"P604","2014-01",5
"P604","2014-02",2
"P604","2014-03",1
"P604","2014-04",1
"P604","2014-07",2
"P604","2014-08",5
"P604","2014-09",1
"P604","2014-11",4
"P604","2014-12",3
"P604","2015-02",3
"P604","2015-03",33
"P604","2015-04",2
"P604","2015-05",6
"P604","2015-06",11
"P604","2015-07",12
"P604","2015-08",3
"P604","2015-09",4
"P604","2015-10",5
"P604","2015-11",11
"P604","2015-12",3
"P604","2016-01",1
"P604","2016-02",6
"P604","2016-03",4
"P604","2016-04",5
"P604","2016-05",7
"P604","2016-06",13
"P604","2016-07",4
"P604","2016-08",6
"P604","2016-09",2
"P605","2013-06",136
"P605","2013-07",41
"P605","2013-08",37
"P605","2013-09",3
"P605","2013-10",41
"P605","2013-11",49
"P605","2013-12",3
"P605","2014-01",3
"P605","2014-02",2
"P605","2014-03",2
"P605","2014-07",1
"P605","2014-09",1
"P605","2014-10",3
"P605","2014-12",4
"P605","2015-03",1
"P605","2015-06",1346
"P605","2015-07",1
"P605","2015-08",4
"P605","2015-09",5
"P605","2015-10",11
"P605","2015-11",3
"P605","2015-12",1
"P605","2016-01",1
"P605","2016-02",7
"P605","2016-03",4
"P605","2016-04",3
"P605","2016-05",3
"P605","2016-06",13
"P605","2016-07",8
"P605","2016-08",2
"P605","2016-09",3
"P606","2013-06",13
"P606","2013-07",7
"P606","2013-08",7
"P606","2013-09",24
"P606","2013-10",73
"P606","2013-11",9
"P606","2013-12",5
"P606","2014-01",17
"P606","2014-02",6
"P606","2014-03",9
"P606","2014-04",8
"P606","2014-05",7
"P606","2014-06",4
"P606","2014-07",9
"P606","2014-08",12
"P606","2014-09",41
"P606","2014-10",12
"P606","2014-11",4
"P606","2014-12",4
"P606","2015-01",1
"P606","2015-02",8
"P606","2015-03",4
"P606","2015-04",4
"P606","2015-05",24
"P606","2015-06",22
"P606","2015-07",21
"P606","2015-08",64
"P606","2015-09",62
"P606","2015-10",29
"P606","2015-11",21
"P606","2015-12",5
"P606","2016-01",3
"P606","2016-02",5
"P606","2016-03",8
"P606","2016-04",16
"P606","2016-05",12
"P606","2016-06",12
"P606","2016-07",415
"P606","2016-08",10
"P606","2016-09",4
"P607","2013-06",62
"P607","2013-07",26
"P607","2013-08",1596
"P607","2013-09",16
"P607","2013-10",23
"P607","2013-11",26
"P607","2013-12",17055
"P607","2014-01",23
"P607","2014-02",22
"P607","2014-03",3896
"P607","2014-04",53
"P607","2014-05",17149
"P607","2014-06",104
"P607","2014-07",1105
"P607","2014-08",3770
"P607","2014-09",840
"P607","2014-10",113
"P607","2014-11",393
"P607","2014-12",122
"P607","2015-01",381
"P607","2015-02",3909
"P607","2015-03",69
"P607","2015-04",148
"P607","2015-05",120
"P607","2015-06",725
"P607","2015-07",1841
"P607","2015-08",124
"P607","2015-09",213
"P607","2015-10",303
"P607","2015-11",1301
"P607","2015-12",1866
"P607","2016-01",2020
"P607","2016-02",183
"P607","2016-03",2446
"P607","2016-04",1181
"P607","2016-05",1046
"P607","2016-06",959
"P607","2016-07",3707
"P607","2016-08",9496
"P607","2016-09",8642
"P607","2016-10",11
"P608","2013-06",1
"P608","2013-07",4
"P608","2013-08",2
"P608","2013-10",31
"P608","2013-11",2
"P608","2013-12",30
"P608","2014-01",23
"P608","2014-02",70
"P608","2014-03",58
"P608","2014-04",84
"P608","2014-05",95
"P608","2014-06",33
"P608","2014-07",34
"P608","2014-08",58
"P608","2014-09",142
"P608","2014-10",174
"P608","2014-11",54
"P608","2014-12",144
"P608","2015-01",77
"P608","2015-02",29
"P608","2015-03",5
"P608","2015-04",3
"P608","2015-05",10
"P608","2015-06",10
"P608","2015-07",8
"P608","2015-08",10
"P608","2015-09",16
"P608","2015-10",69
"P608","2015-11",8
"P608","2015-12",16
"P608","2016-01",93
"P608","2016-02",161
"P608","2016-03",100
"P608","2016-04",194
"P608","2016-05",454
"P608","2016-06",150
"P608","2016-07",45
"P608","2016-08",9
"P608","2016-09",532
"P608","2016-10",1
"P609","2013-06",74
"P609","2013-07",11
"P609","2013-08",19
"P609","2013-09",14
"P609","2013-10",40
"P609","2013-11",7
"P609","2013-12",14
"P609","2014-01",144
"P609","2014-02",70
"P609","2014-03",43
"P609","2014-04",86
"P609","2014-05",12
"P609","2014-06",34
"P609","2014-07",22
"P609","2014-08",2
"P609","2014-09",86
"P609","2014-10",4
"P609","2014-11",7
"P609","2014-12",34
"P609","2015-01",28
"P609","2015-02",25
"P609","2015-03",52
"P609","2015-04",12
"P609","2015-05",20
"P609","2015-06",5
"P609","2015-07",42
"P609","2015-08",305
"P609","2015-09",141
"P609","2015-10",38
"P609","2015-12",161
"P609","2016-01",506
"P609","2016-02",24
"P609","2016-03",86
"P609","2016-04",62
"P609","2016-05",5
"P609","2016-06",58
"P609","2016-07",21
"P609","2016-08",149
"P609","2016-09",75
"P609","2016-10",29
"P61","2013-02",96
"P61","2013-03",203
"P61","2013-04",25914
"P61","2013-05",6706
"P61","2013-06",25502
"P61","2013-07",361
"P61","2013-08",39
"P61","2013-09",9
"P61","2013-10",10
"P61","2013-11",41
"P61","2013-12",45
"P61","2014-01",64
"P61","2014-02",38
"P61","2014-03",47
"P61","2014-04",234
"P61","2014-05",56
"P61","2014-06",73
"P61","2014-07",79
"P61","2014-08",97
"P61","2014-09",103
"P61","2014-10",78
"P61","2014-11",31
"P61","2014-12",46
"P61","2015-01",47
"P61","2015-02",55
"P61","2015-03",89
"P61","2015-04",128
"P61","2015-05",55
"P61","2015-06",49
"P61","2015-07",54
"P61","2015-08",54
"P61","2015-09",104
"P61","2015-10",60
"P61","2015-11",85
"P61","2015-12",232
"P61","2016-01",78
"P61","2016-02",127
"P61","2016-03",123
"P61","2016-04",140
"P61","2016-05",44
"P61","2016-06",24
"P61","2016-07",30
"P61","2016-08",454
"P61","2016-09",6913
"P610","2013-06",23
"P610","2013-07",5
"P610","2013-08",38
"P610","2013-09",4
"P610","2013-10",7
"P610","2013-11",1
"P610","2013-12",14
"P610","2014-02",3
"P610","2014-03",1
"P610","2014-05",2
"P610","2014-06",8
"P610","2014-07",26
"P610","2014-08",16
"P610","2014-09",149
"P610","2014-10",31
"P610","2014-11",6
"P610","2014-12",61
"P610","2015-01",5
"P610","2015-02",4
"P610","2015-03",4
"P610","2015-04",12
"P610","2015-05",36
"P610","2015-06",13
"P610","2015-07",42
"P610","2015-08",9
"P610","2015-09",64
"P610","2015-10",31
"P610","2015-11",17
"P610","2015-12",24
"P610","2016-01",7
"P610","2016-02",20
"P610","2016-03",20
"P610","2016-04",21
"P610","2016-05",6
"P610","2016-06",4
"P610","2016-07",88
"P610","2016-08",29
"P610","2016-09",141
"P610","2016-10",3
"P611","2013-06",14
"P611","2013-08",465
"P611","2013-09",10
"P611","2013-10",151
"P611","2013-11",60
"P611","2013-12",30
"P611","2014-01",13
"P611","2014-02",381
"P611","2014-03",21
"P611","2014-04",13
"P611","2014-05",1
"P611","2014-06",5
"P611","2014-07",3
"P611","2014-08",3
"P611","2014-09",1
"P611","2014-10",12
